CustomerID,Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Customer Status,Churn Category,Churn Reason
8835-VSDSE,Female,28,Yes,0,92129,1,2,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,160.97,0.0,Churned,Competitor,Competitor made better offer
8837-VVWLQ,Female,35,No,0,92624,0,8,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,926.88,0.0,Churned,Other,Moved
8838-GPHZP,Female,25,No,0,92866,0,63,None,Yes,No,Two Year,Yes,Credit Card,20.6,2342.61,0.0,Stayed,,
8840-DQLGN,Female,65,Yes,0,91502,1,35,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4212.65,0.0,Churned,Attitude,Attitude of support person
8844-TONUD,Male,54,Yes,0,95220,4,13,Offer D,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1755.6499999999999,0.0,Churned,Competitor,Competitor had better devices
8845-LWKGE,Female,56,Yes,1,95623,4,30,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,64.5,3087.3500000000004,0.0,Stayed,,
8847-GEOOQ,Male,34,Yes,0,92337,10,60,Offer B,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.2,3582.4,0.0,Stayed,,
8849-AYPTR,Male,55,Yes,0,95819,1,33,Offer C,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.25,3978.4500000000003,0.0,Stayed,,
8849-GYOKR,Female,59,Yes,0,96063,2,54,None,Yes,Yes,One Year,No,Bank Withdrawal,106.55,6240.12,0.0,Churned,Dissatisfaction,Product dissatisfaction
8849-PRIQJ,Female,53,Yes,2,93063,7,67,None,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,7502.700000000001,38.34,Stayed,,
8851-RAGOV,Female,25,Yes,0,93065,10,25,None,Yes,Yes,Month-to-Month,Yes,Credit Card,71.05,1896.2,28.08,Stayed,,
8853-TZDGH,Female,42,No,0,96073,0,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.6,9754.43,0.0,Stayed,,
8854-CCVSQ,Male,58,No,0,95918,0,18,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.65,2181.56,0.0,Churned,Competitor,Competitor offered more data
8857-CUPFQ,Male,57,Yes,0,95254,9,63,Offer B,Yes,No,Two Year,No,Credit Card,19.25,2332.59,0.0,Stayed,,
8859-AXJZP,Male,39,Yes,0,93627,7,39,None,Yes,No,Two Year,Yes,Credit Card,23.8,2056.64,0.0,Stayed,,
8859-DZTGQ,Male,21,No,0,94952,0,33,None,Yes,No,Two Year,No,Credit Card,20.35,1167.59,0.0,Stayed,,
8859-YSTWS,Male,43,No,0,93041,0,48,Offer B,Yes,No,One Year,No,Bank Withdrawal,19.95,1533.46,0.0,Stayed,,
8861-HGGKB,Female,57,No,0,92117,0,10,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,1007.35,0.0,Churned,Competitor,Competitor made better offer
8865-TNMNX,Male,53,Yes,0,90043,6,10,Offer D,Yes,Yes,One Year,No,Credit Card,49.55,737.4,0.0,Stayed,,
8868-GAGIO,Male,49,Yes,0,94089,8,45,None,Yes,Yes,Month-to-Month,Yes,Credit Card,84.55,4739.95,0.0,Stayed,,
8868-WOZGU,Male,33,No,0,93257,0,28,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3912.94,0.0,Churned,Dissatisfaction,Service dissatisfaction
8869-LIHMK,Female,51,No,0,93930,0,64,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,10169.89,0.0,Stayed,,
8869-TORSS,Female,51,No,0,95405,0,48,None,Yes,Yes,One Year,Yes,Credit Card,60.35,4524.08,0.0,Churned,Dissatisfaction,Poor expertise of phone support
8871-JLMHM,Female,27,Yes,0,90061,3,68,Offer A,Yes,Yes,Two Year,No,Credit Card,90.2,6529.53,0.0,Stayed,,
8873-GLDMH,Female,45,No,0,95615,0,6,None,Yes,Yes,Month-to-Month,Yes,Credit Card,73.85,567.44,0.0,Stayed,,
8873-TMKGR,Male,40,No,0,92386,0,29,Offer C,Yes,No,One Year,No,Credit Card,19.1,1965.58,0.0,Stayed,,
8874-EJNSR,Male,64,Yes,2,93908,8,39,None,Yes,No,Two Year,No,Credit Card,25.2,1787.06,0.0,Stayed,,
8875-AKBYH,Male,78,No,0,96063,0,20,Offer D,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.35,2265.4,0.0,Stayed,,
8878-HMWBV,Male,47,No,0,95464,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,301.42,0.0,Churned,Competitor,Competitor had better devices
8878-RYUKI,Female,30,No,0,90803,0,52,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,3530.9399999999996,0.0,Stayed,,
8879-XUAHX,Male,42,Yes,0,92614,4,71,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.25,9004.24,0.0,Stayed,,
8879-ZKJOF,Female,57,No,0,90249,0,41,None,Yes,Yes,One Year,Yes,Bank Withdrawal,79.85,4887.36,0.0,Stayed,,
8882-TLVRW,Male,52,Yes,1,93605,3,69,None,No,Yes,Two Year,No,Credit Card,39.1,2779.5,0.0,Stayed,,
8883-ANODQ,Female,44,Yes,1,96132,3,68,None,Yes,Yes,Two Year,Yes,Credit Card,84.4,7442.67,0.0,Stayed,,
8883-GRDWQ,Male,68,No,0,94970,0,20,None,Yes,Yes,One Year,No,Credit Card,54.0,1502.1000000000001,0.0,Stayed,,
8884-ADFVN,Male,65,Yes,0,95678,2,7,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,943.47,0.0,Churned,Other,Don't know
8884-FEEWR,Male,22,No,0,95762,0,35,Offer C,Yes,No,One Year,No,Bank Withdrawal,20.6,2224.7,0.0,Stayed,,
8884-MRNSU,Male,61,Yes,0,93609,8,17,Offer D,Yes,No,One Year,No,Bank Withdrawal,19.9,579.48,0.0,Stayed,,
8885-QSQBX,Female,45,No,0,92339,0,1,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.55,60.379999999999995,0.0,Joined,,
8887-IPQNC,Female,61,Yes,0,90266,4,7,None,Yes,Yes,Month-to-Month,Yes,Credit Card,44.25,533.46,0.0,Stayed,,
8894-JVDCV,Female,39,No,0,92505,0,62,Offer B,Yes,Yes,One Year,Yes,Credit Card,115.05,9417.529999999999,0.0,Stayed,,
8896-BQTTI,Male,41,No,0,95614,0,1,Offer E,Yes,No,Month-to-Month,Yes,Credit Card,25.0,28.39,0.0,Joined,,
8896-RAZCR,Female,42,No,0,92368,0,44,Offer B,Yes,No,Two Year,No,Mailed Check,19.9,1459.9,0.0,Stayed,,
8898-KASCD,Male,41,No,0,95917,0,39,None,No,Yes,One Year,No,Credit Card,35.55,1309.15,0.0,Stayed,,
8901-HJXTF,Female,46,Yes,0,92117,1,12,None,No,Yes,Month-to-Month,No,Mailed Check,29.2,309.1,0.0,Churned,Competitor,Competitor made better offer
8901-UPRHR,Female,40,Yes,1,95329,4,72,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,10881.61,0.0,Stayed,,
8902-ZEOVF,Male,28,Yes,1,96105,9,47,Offer B,Yes,No,One Year,No,Credit Card,20.05,1257.52,0.0,Stayed,,
8903-WMRNW,Female,55,Yes,0,95938,8,15,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,2031.2,0.0,Stayed,,
8903-XEBGX,Male,22,No,1,93534,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,196.51,0.0,Joined,,
8904-OPDCK,Male,76,Yes,0,95621,4,54,Offer B,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,0.0,Stayed,,
8905-IAZPF,Female,32,Yes,0,92624,4,69,None,Yes,Yes,One Year,Yes,Credit Card,95.65,9978.23,0.0,Stayed,,
8908-NMQTX,Male,36,No,0,94595,0,72,None,No,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,0.0,Stayed,,
8908-SLFCJ,Female,40,No,0,95966,0,21,Offer D,Yes,No,Two Year,Yes,Credit Card,20.85,903.3399999999999,1.31,Stayed,,
8909-BOLNL,Male,40,No,0,94123,0,3,None,Yes,No,One Year,No,Credit Card,21.2,88.19999999999999,0.0,Joined,,
8910-ICHIU,Female,27,No,0,92332,0,46,Offer B,Yes,Yes,One Year,Yes,Credit Card,95.65,6071.799999999999,0.0,Stayed,,
8910-LEDAG,Male,72,Yes,0,93651,2,34,None,Yes,Yes,Two Year,No,Credit Card,71.55,2868.67,0.0,Stayed,,
8914-RBTSB,Male,62,Yes,0,91607,1,31,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.8,3135.22,0.0,Churned,Other,Don't know
8915-NNTRC,Male,29,Yes,1,93240,4,72,None,Yes,Yes,Two Year,Yes,Credit Card,107.7,10939.48,0.0,Stayed,,
8917-FAEMR,Female,28,No,0,94590,0,37,None,Yes,No,Two Year,No,Credit Card,19.85,1764.38,0.0,Stayed,,
8917-SZTTJ,Male,31,Yes,1,90042,7,60,None,Yes,No,Two Year,No,Credit Card,19.65,2480.55,0.0,Stayed,,
8919-FYFQZ,Male,73,Yes,0,94550,2,44,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,Churned,Competitor,Competitor had better devices
8920-NAVAY,Male,66,No,0,90045,0,62,None,Yes,Yes,One Year,Yes,Bank Withdrawal,110.75,10016.95,0.0,Stayed,,
8922-LIEGH,Female,72,No,0,93928,0,25,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.0,3096.55,23.33,Churned,Dissatisfaction,Poor expertise of online support
8922-NPKBJ,Male,63,Yes,2,95336,10,42,None,Yes,No,Two Year,No,Mailed Check,19.35,2309.16,0.0,Stayed,,
8929-KSWIH,Male,21,No,0,95111,0,25,Offer C,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2637.0,0.0,Stayed,,
8930-XOTDP,Female,33,Yes,4,91606,1,18,None,Yes,Yes,Month-to-Month,No,Credit Card,55.95,1415.26,0.0,Stayed,,
8931-GJJIQ,Female,46,No,0,94010,0,9,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,1070.6,0.0,Churned,Attitude,Attitude of support person
8932-CZHRQ,Male,40,No,0,90201,0,68,Offer A,Yes,Yes,One Year,No,Credit Card,76.75,6612.97,0.0,Stayed,,
8937-RDTHP,Male,40,No,1,91504,0,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,111.44999999999999,0.0,Churned,Dissatisfaction,Poor expertise of phone support
8938-UMKPI,Female,42,No,0,92882,0,47,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,6818.54,0.0,Churned,Competitor,Competitor had better devices
8942-DBMHZ,Male,26,No,0,94122,0,12,None,Yes,No,Month-to-Month,No,Mailed Check,20.45,748.67,0.0,Stayed,,
8943-URTMR,Female,56,No,0,90260,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Mailed Check,79.65,210.77999999999997,0.0,Churned,Price,Lack of affordable download/upload speed
8944-AILEF,Male,26,Yes,0,95328,1,15,Offer D,Yes,No,Month-to-Month,Yes,Credit Card,19.45,938.45,0.0,Stayed,,
8945-GRKHX,Female,41,No,0,93110,0,1,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,124.74000000000001,0.0,Churned,Competitor,Competitor had better devices
8945-MUQUF,Male,22,No,0,92028,0,51,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,7120.870000000001,0.0,Churned,Competitor,Competitor made better offer
8946-BFWSG,Male,19,Yes,3,95618,8,63,Offer B,Yes,No,Two Year,No,Credit Card,25.25,3116.55,0.0,Stayed,,
8947-YRTDV,Male,42,Yes,3,95546,1,32,None,Yes,Yes,One Year,No,Credit Card,94.8,4559.39,0.0,Stayed,,
8949-JTMAY,Female,49,No,0,93251,0,29,Offer C,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,3737.95,0.0,Churned,Competitor,Competitor had better devices
8950-MTZNV,Male,61,No,0,90746,0,1,Offer E,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.95,58.580000000000005,0.0,Joined,,
8952-WCVCD,Female,45,Yes,0,90280,2,41,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4565.900000000001,0.0,Stayed,,
8957-THMOA,Female,40,No,3,92314,0,50,None,Yes,No,Two Year,No,Credit Card,20.15,1918.35,0.0,Stayed,,
8958-JPTRR,Female,23,Yes,0,91302,7,56,None,Yes,No,One Year,No,Bank Withdrawal,24.3,2449.46,0.0,Stayed,,
8961-QDZZJ,Female,35,Yes,2,92352,3,57,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,95.0,7940.06,0.0,Stayed,,
8963-JLGJT,Male,20,No,1,93105,0,3,Offer E,Yes,Yes,Month-to-Month,No,Credit Card,55.9,257.39,0.0,Joined,,
8963-MQVYN,Female,28,No,2,93249,0,22,Offer D,Yes,No,Month-to-Month,Yes,Bank Withdrawal,20.55,1437.19,0.0,Stayed,,
8966-KZXXA,Male,48,Yes,1,90807,9,36,None,Yes,No,Two Year,No,Credit Card,25.1,2183.3900000000003,0.0,Stayed,,
8966-OIQHG,Female,49,Yes,2,90680,8,22,None,Yes,No,One Year,No,Bank Withdrawal,20.75,1450.0500000000002,0.0,Stayed,,
8966-SNIZF,Female,26,Yes,0,92083,9,70,None,Yes,No,Two Year,No,Bank Withdrawal,19.45,2949.9,14.49,Stayed,,
8967-SZQAS,Female,25,No,0,95325,0,14,Offer D,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.45,1454.5300000000002,0.0,Stayed,,
8969-PRHFK,Male,32,No,0,96080,0,18,Offer D,Yes,No,One Year,No,Credit Card,19.65,436.81,0.0,Stayed,,
8970-ANWXO,Female,37,No,0,95835,0,23,Offer D,Yes,Yes,One Year,Yes,Credit Card,73.75,2562.29,0.0,Stayed,,
8972-HJWNV,Female,75,Yes,0,93234,1,7,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,796.86,0.0,Churned,Competitor,Competitor made better offer
8974-OVACP,Female,40,No,0,92398,0,1,None,Yes,No,Month-to-Month,No,Mailed Check,20.15,47.739999999999995,0.0,Joined,,
8975-SKGRX,Male,29,Yes,0,94063,1,71,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.1,10842.48,0.0,Stayed,,
8976-OQHGT,Female,38,Yes,3,90717,5,4,None,Yes,Yes,Month-to-Month,No,Credit Card,56.5,405.94,0.0,Churned,Dissatisfaction,Lack of self-service on Website
8979-CAMGB,Male,67,No,0,95687,0,64,None,Yes,Yes,One Year,No,Bank Withdrawal,102.1,7332.58,0.0,Stayed,,
8980-WQFWL,Female,61,No,0,91761,0,35,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,62.1,2171.35,0.0,Stayed,,
8981-FJGLA,Male,63,No,2,92545,0,11,Offer D,Yes,Yes,Month-to-Month,Yes,Mailed Check,78.0,1370.12,0.0,Stayed,,
8982-NHAVY,Male,23,No,0,93543,0,27,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,100.5,2982.6699999999996,0.0,Stayed,,
8984-EYLLL,Male,29,Yes,0,92107,5,64,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,9394.92,23.67,Stayed,,
8984-HPEMB,Female,58,No,0,92358,0,71,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.65,9748.5,0.0,Stayed,,
8985-OOPOS,Female,54,No,0,95465,0,1,None,Yes,Yes,One Year,No,Credit Card,74.1,110.14999999999999,0.0,Joined,,
8988-ECPJR,Female,79,Yes,0,91411,1,34,Offer C,Yes,Yes,Month-to-Month,Yes,Credit Card,79.6,3596.86,0.0,Churned,Dissatisfaction,Product dissatisfaction
8990-YOZLV,Female,46,No,0,95323,0,69,Offer A,Yes,Yes,Two Year,Yes,Credit Card,66.9,5537.69,0.0,Stayed,,
8990-ZXLSU,Female,63,No,0,92586,0,9,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,69.05,920.3299999999999,0.0,Stayed,,
8992-CEUEN,Female,59,No,0,95223,0,1,None,Yes,No,Month-to-Month,No,Bank Withdrawal,18.85,26.650000000000002,0.0,Joined,,
8992-JQYUN,Male,40,Yes,0,91340,1,1,Offer E,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,50.35,0.0,Churned,Competitor,Competitor offered more data
8992-OBVDG,Male,25,No,0,92240,0,21,Offer D,Yes,Yes,Month-to-Month,No,Credit Card,61.65,2230.45,0.0,Stayed,,
8992-VONJD,Female,63,No,1,90822,0,13,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.0,1116.07,0.0,Stayed,,
8993-IZEUX,Male,54,No,0,96006,0,7,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,69.15,636.49,0.0,Stayed,,
8993-PHFWD,Female,62,No,0,96071,0,3,None,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,0.0,Churned,Competitor,Competitor had better devices
8996-ZROXE,Male,78,No,0,95553,0,57,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,53.5,4656.88,0.0,Stayed,,
8999-BOHSE,Female,68,No,0,95020,0,11,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1091.26,0.0,Churned,Attitude,Attitude of support person
8999-EXMNO,Female,48,Yes,3,95429,1,19,Offer D,Yes,No,Two Year,No,Credit Card,20.15,992.8499999999999,2.97,Stayed,,
8999-XXGNS,Female,70,Yes,0,95448,7,72,Offer A,Yes,Yes,One Year,Yes,Credit Card,105.75,9016.65,0.0,Stayed,,
8999-YPYBV,Male,63,Yes,0,95633,3,45,Offer B,Yes,Yes,Two Year,Yes,Credit Card,84.35,5244.05,0.0,Stayed,,
9000-PLFUZ,Female,70,Yes,0,95340,3,60,None,No,Yes,Two Year,Yes,Credit Card,49.45,2947.55,0.0,Stayed,,
9003-CPATH,Male,53,No,0,90745,0,42,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,3710.7200000000003,23.47,Stayed,,
9013-AQORL,Female,26,No,2,92065,0,48,Offer B,No,Yes,Month-to-Month,No,Credit Card,45.55,2108.35,0.0,Stayed,,
9018-PCIOK,Female,63,No,0,94560,0,55,Offer B,Yes,Yes,Two Year,Yes,Mailed Check,64.75,5102.1,0.0,Stayed,,
9019-QVLZD,Female,58,No,0,94602,0,1,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.55,121.68,0.0,Churned,Competitor,Competitor made better offer
9025-AOMKI,Female,42,No,0,93013,0,6,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,799.2,0.0,Churned,Other,Moved
9025-ZRPVR,Male,59,No,0,93950,0,9,Offer E,Yes,No,Month-to-Month,Yes,Credit Card,18.95,633.26,0.0,Churned,Attitude,Attitude of support person
9026-LHEVG,Female,45,No,0,91905,0,9,Offer E,No,Yes,Month-to-Month,No,Bank Withdrawal,40.75,379.4,0.0,Stayed,,
9026-RNUJS,Male,73,No,0,91401,0,5,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.35,330.7,0.0,Churned,Dissatisfaction,Product dissatisfaction
9027-TMATR,Female,42,Yes,0,92086,1,43,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,5117.09,24.9,Stayed,,
9027-YFHQJ,Male,26,No,0,94112,0,7,Offer E,Yes,No,Month-to-Month,Yes,Bank Withdrawal,25.05,468.86,0.0,Stayed,,
9028-LIHRP,Male,22,Yes,1,91506,1,71,None,Yes,Yes,Two Year,No,Credit Card,100.2,9600.99,0.0,Stayed,,
9029-FEGVJ,Female,68,Yes,0,92027,2,32,Offer C,Yes,Yes,Two Year,No,Mailed Check,79.3,2639.44,0.0,Stayed,,
9030-QGZNL,Female,31,No,0,92883,0,8,None,Yes,No,Two Year,No,Credit Card,20.85,253.33,0.0,Stayed,,
9031-ZVQPT,Male,21,Yes,0,94109,10,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,8862.28,0.0,Stayed,,
9033-EOXWV,Female,57,No,0,94603,0,12,None,Yes,Yes,One Year,No,Credit Card,74.05,1383.61,48.61,Churned,Other,Don't know
9036-CSKBW,Female,62,No,0,95033,0,51,None,Yes,Yes,One Year,No,Bank Withdrawal,107.45,6065.44,14.76,Stayed,,
9039-RBEEE,Male,27,No,0,95050,0,39,None,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0.0,Churned,Price,Price too high
9039-ZVJDC,Male,49,No,0,92061,0,3,None,Yes,No,Month-to-Month,Yes,Credit Card,19.1,102.00999999999999,0.0,Joined,,
9040-KZVWO,Male,59,No,0,92315,0,26,Offer C,Yes,Yes,One Year,No,Bank Withdrawal,75.5,3048.48,0.0,Stayed,,
9046-DQMTP,Male,49,No,0,95720,0,35,None,Yes,No,Month-to-Month,No,Bank Withdrawal,20.75,1367.1,0.0,Stayed,,
9046-JBFWA,Male,20,No,2,94569,0,27,None,Yes,No,Month-to-Month,No,Credit Card,19.15,1357.0700000000002,0.0,Stayed,,
9048-JVYVF,Male,48,No,0,92028,0,3,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,298.27,0.0,Churned,Other,Don't know
9050-IKDZA,Female,66,No,0,93611,0,2,None,Yes,Yes,Two Year,No,Credit Card,81.5,212.45000000000002,0.0,Joined,,
9050-QLROH,Male,26,No,0,92126,0,18,None,Yes,Yes,Month-to-Month,Yes,Credit Card,90.7,2111.87,0.0,Churned,Competitor,Competitor made better offer
9052-DHNKM,Male,23,No,0,90277,0,26,None,Yes,Yes,One Year,No,Bank Withdrawal,61.55,2570.99,0.0,Stayed,,
9052-VKDUW,Female,68,Yes,0,95726,8,65,Offer B,Yes,Yes,One Year,Yes,Credit Card,109.4,8221.95,0.0,Stayed,,
9053-EJUNL,Male,35,No,0,92254,0,41,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,5361.6,2.21,Stayed,,
9053-JZFKV,Male,25,No,0,95560,0,67,Offer A,Yes,Yes,Two Year,No,Credit Card,116.2,10022.26,0.0,Churned,Other,Don't know
9054-FOWNV,Male,53,Yes,3,94513,1,22,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,2135.73,0.0,Stayed,,
9055-MOJJJ,Female,39,Yes,2,96024,5,64,Offer B,Yes,Yes,One Year,No,Mailed Check,65.8,5796.8,27.79,Stayed,,
9057-MSWCO,Male,71,Yes,0,92122,0,27,None,No,Yes,Month-to-Month,No,Credit Card,30.75,945.1,0.0,Churned,Competitor,Competitor made better offer
9057-SIHCH,Female,48,No,0,92278,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,321.75,0.0,Churned,Price,Price too high
9058-CBREO,Female,69,No,0,95388,0,1,None,Yes,Yes,Month-to-Month,No,Credit Card,50.55,73.11,0.0,Churned,Dissatisfaction,Product dissatisfaction
9058-HRZSV,Female,77,Yes,0,91706,2,65,None,Yes,Yes,One Year,No,Bank Withdrawal,94.4,8616.95,0.0,Stayed,,
9058-MJLZC,Female,37,No,0,95991,0,24,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,3136.59,0.0,Stayed,,
9060-HJJRW,Female,52,No,0,90232,0,51,None,No,Yes,One Year,Yes,Credit Card,56.4,2928.5,0.0,Stayed,,
9061-TIHDA,Male,67,Yes,0,92563,1,13,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1645.75,48.09,Churned,Competitor,Competitor had better devices
9063-ZGTUY,Female,22,Yes,0,92301,3,61,None,Yes,No,Month-to-Month,Yes,Credit Card,19.4,4005.0199999999995,0.0,Churned,Price,Long distance charges
9065-ZCPQX,Male,24,Yes,0,92582,2,72,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,8615.07,0.0,Stayed,,
9066-QRSDU,Female,23,Yes,0,93933,7,69,Offer A,Yes,No,One Year,Yes,Bank Withdrawal,26.3,3287.0699999999997,0.0,Stayed,,
9067-SQTNS,Male,37,Yes,2,93905,1,44,None,Yes,No,One Year,No,Bank Withdrawal,20.6,2463.3599999999997,0.0,Stayed,,
9067-YGSCA,Female,35,No,0,93901,0,70,None,Yes,No,One Year,No,Credit Card,26.05,4049.5,0.0,Stayed,,
9068-FHQHD,Female,42,Yes,3,95558,1,40,None,Yes,No,Two Year,No,Bank Withdrawal,20.15,897.75,0.0,Stayed,,
9068-VPWQQ,Male,21,Yes,0,95376,10,61,None,Yes,Yes,Two Year,No,Credit Card,75.35,6486.1,0.0,Stayed,,
9069-LGEUL,Male,25,Yes,0,92117,5,23,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.95,1630.41,26.55,Stayed,,
9070-BCKQP,Female,20,Yes,0,90744,5,72,Offer A,Yes,Yes,Two Year,Yes,Credit Card,110.15,9587.6,0.0,Stayed,,
9073-ZZIAY,Male,51,Yes,0,90806,2,62,None,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,7893.65,0.0,Stayed,,
9074-KGVOX,Male,44,Yes,3,95488,10,50,None,No,Yes,Month-to-Month,Yes,Credit Card,39.45,2021.35,0.0,Stayed,,
9076-AXYIK,Male,66,Yes,0,92364,2,64,None,Yes,Yes,Two Year,No,Bank Withdrawal,102.1,7830.61,0.0,Stayed,,
9079-LWTFD,Male,50,No,0,92268,0,47,None,Yes,Yes,Month-to-Month,No,Credit Card,100.75,6912.51,0.0,Stayed,,
9079-YEXQJ,Female,56,No,0,91710,0,54,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,111.1,8588.810000000001,0.0,Churned,Dissatisfaction,Product dissatisfaction
9081-WWXKP,Female,64,Yes,1,93960,8,47,None,Yes,No,Two Year,No,Credit Card,20.25,2628.85,0.0,Stayed,,
9084-OAYKL,Male,29,No,0,95456,0,58,Offer B,Yes,No,Two Year,No,Credit Card,20.8,4055.41,0.0,Stayed,,
9086-YJYXS,Male,23,Yes,1,95046,0,34,Offer C,Yes,Yes,One Year,No,Bank Withdrawal,77.2,2937.0600000000004,0.0,Stayed,,
9087-EYCPR,Female,63,No,0,95336,0,60,Offer B,Yes,No,Two Year,No,Mailed Check,25.0,3869.6499999999996,0.0,Stayed,,
9089-UOWJG,Female,51,Yes,3,95651,2,12,None,Yes,Yes,Month-to-Month,Yes,Credit Card,58.35,836.1899999999999,0.0,Stayed,,
9090-SGQXL,Male,70,Yes,0,95005,1,68,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,10507.21,0.0,Churned,Competitor,Competitor offered more data
9091-WTUUY,Male,30,Yes,0,95366,4,64,None,Yes,Yes,Two Year,No,Mailed Check,69.25,6095.11,0.0,Stayed,,
9092-GDZKO,Male,49,No,0,93254,0,22,Offer D,Yes,No,Month-to-Month,Yes,Credit Card,24.85,998.74,21.32,Stayed,,
9093-FPDLG,Female,54,No,0,95324,0,11,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,1104.62,0.0,Stayed,,
9094-AZPHK,Female,64,No,0,92405,0,15,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1896.05,0.0,Stayed,,
9095-HFAFX,Female,61,No,0,92126,0,5,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,81.0,500.6,0.0,Churned,Competitor,Competitor made better offer
9097-ZUBYC,Male,39,Yes,0,95960,4,14,Offer D,Yes,Yes,Month-to-Month,No,Bank Withdrawal,48.8,963.16,0.0,Stayed,,
